"agency_cd","site_no","Date","X_00060_00003","X_00060_00003_cd"
"USGS","11266500",2019-02-04,415,"A"
"USGS","11266500",2019-02-05,322,"A"
"USGS","11266500",2019-02-06,312,"A"
"USGS","11266500",2019-02-07,342,"A"
"USGS","11266500",2019-02-08,329,"A"
"USGS","11266500",2019-02-09,325,"A"
"USGS","11266500",2019-02-10,297,"A"
"USGS","11266500",2019-02-11,248,"A"
"USGS","11266500",2019-02-12,259,"A"
"USGS","11266500",2019-02-13,328,"A"
"USGS","11266500",2019-02-14,1400,"A"
"USGS","11266500",2019-02-15,1390,"A"
"USGS","11266500",2019-02-16,881,"A"
"USGS","11266500",2019-02-17,674,"A"
"USGS","11266500",2019-02-18,540,"A"
"USGS","11266500",2019-02-19,463,"A"
"USGS","11266500",2019-02-20,461,"A"
"USGS","11266500",2019-02-21,415,"A"
"USGS","11266500",2019-02-22,367,"A"
"USGS","11266500",2019-02-23,355,"A"
"USGS","11266500",2019-02-24,370,"A"
"USGS","11266500",2019-02-25,357,"A"
"USGS","11266500",2019-02-26,351,"A"
"USGS","11266500",2019-02-27,359,"A"
"USGS","11266500",2019-02-28,372,"A"
"USGS","11266500",2019-03-01,372,"A"
"USGS","11266500",2019-03-02,487,"A"
"USGS","11266500",2019-03-03,564,"A"
"USGS","11266500",2019-03-04,564,"A"
"USGS","11266500",2019-03-05,577,"A"
"USGS","11266500",2019-03-06,709,"A"
"USGS","11266500",2019-03-07,685,"A"
"USGS","11266500",2019-03-08,611,"A"
"USGS","11266500",2019-03-09,548,"A"
"USGS","11266500",2019-03-10,603,"A"
"USGS","11266500",2019-03-11,574,"A"
"USGS","11266500",2019-03-12,502,"A"
"USGS","11266500",2019-03-13,454,"A"
"USGS","11266500",2019-03-14,421,"A"
"USGS","11266500",2019-03-15,422,"A"
"USGS","11266500",2019-03-16,436,"A"
"USGS","11266500",2019-03-17,483,"A"
"USGS","11266500",2019-03-18,537,"A"
"USGS","11266500",2019-03-19,594,"A"
"USGS","11266500",2019-03-20,650,"A"
"USGS","11266500",2019-03-21,596,"A"
"USGS","11266500",2019-03-22,544,"A"
"USGS","11266500",2019-03-23,542,"A"
"USGS","11266500",2019-03-24,484,"A"
"USGS","11266500",2019-03-25,476,"A"
"USGS","11266500",2019-03-26,496,"A"
"USGS","11266500",2019-03-27,621,"A"
"USGS","11266500",2019-03-28,651,"A"
"USGS","11266500",2019-03-29,580,"A"
"USGS","11266500",2019-03-30,552,"A"
"USGS","11266500",2019-03-31,593,"A"
"USGS","11266500",2019-04-01,726,"A"
"USGS","11266500",2019-04-02,947,"A"
"USGS","11266500",2019-04-03,883,"A"
"USGS","11266500",2019-04-04,899,"A"
"USGS","11266500",2019-04-05,875,"A"
"USGS","11266500",2019-04-06,785,"A"
"USGS","11266500",2019-04-07,893,"A"
"USGS","11266500",2019-04-08,1290,"A"
"USGS","11266500",2019-04-09,1620,"A"
"USGS","11266500",2019-04-10,1400,"A"
"USGS","11266500",2019-04-11,1260,"A"
"USGS","11266500",2019-04-12,1080,"A"
"USGS","11266500",2019-04-13,1150,"A"
"USGS","11266500",2019-04-14,1550,"A"
"USGS","11266500",2019-04-15,1820,"A"
"USGS","11266500",2019-04-16,1640,"A"
"USGS","11266500",2019-04-17,1460,"A"
"USGS","11266500",2019-04-18,1910,"A"
"USGS","11266500",2019-04-19,2490,"A"
"USGS","11266500",2019-04-20,2750,"A"
"USGS","11266500",2019-04-21,2400,"A"
"USGS","11266500",2019-04-22,2530,"A"
"USGS","11266500",2019-04-23,2840,"A"
"USGS","11266500",2019-04-24,3570,"A"
"USGS","11266500",2019-04-25,4420,"A"
"USGS","11266500",2019-04-26,4890,"A"
"USGS","11266500",2019-04-27,4790,"A"
"USGS","11266500",2019-04-28,4460,"A"
"USGS","11266500",2019-04-29,4380,"A"
"USGS","11266500",2019-04-30,4090,"A"
"USGS","11266500",2019-05-01,3360,"A"
"USGS","11266500",2019-05-02,3290,"A"
"USGS","11266500",2019-05-03,3570,"A"
"USGS","11266500",2019-05-04,3890,"A"
"USGS","11266500",2019-05-05,4070,"A"
"USGS","11266500",2019-05-06,4260,"A"
"USGS","11266500",2019-05-07,4560,"A"
"USGS","11266500",2019-05-08,4750,"A"
"USGS","11266500",2019-05-09,4790,"A"
"USGS","11266500",2019-05-10,4180,"A"
"USGS","11266500",2019-05-11,3890,"A"
"USGS","11266500",2019-05-12,4420,"A"
"USGS","11266500",2019-05-13,4820,"A"
"USGS","11266500",2019-05-14,4770,"A"
"USGS","11266500",2019-05-15,4550,"A"
"USGS","11266500",2019-05-16,3970,"A"
"USGS","11266500",2019-05-17,2980,"A"
"USGS","11266500",2019-05-18,2540,"A"
"USGS","11266500",2019-05-19,2310,"A"
"USGS","11266500",2019-05-20,1980,"A"
"USGS","11266500",2019-05-21,1930,"A"
"USGS","11266500",2019-05-22,1810,"A"
"USGS","11266500",2019-05-23,1780,"A"
"USGS","11266500",2019-05-24,1740,"A"
"USGS","11266500",2019-05-25,2170,"A"
"USGS","11266500",2019-05-26,2090,"A"
"USGS","11266500",2019-05-27,1750,"A"
"USGS","11266500",2019-05-28,1810,"A"
"USGS","11266500",2019-05-29,2310,"A"
"USGS","11266500",2019-05-30,2630,"A"
"USGS","11266500",2019-05-31,2990,"A"
"USGS","11266500",2019-06-01,2840,"A"
"USGS","11266500",2019-06-02,3000,"A"
"USGS","11266500",2019-06-03,3760,"A"
"USGS","11266500",2019-06-04,4600,"A"
"USGS","11266500",2019-06-05,5500,"A"
"USGS","11266500",2019-06-06,6030,"A"
"USGS","11266500",2019-06-07,5550,"A"
"USGS","11266500",2019-06-08,4730,"A"
"USGS","11266500",2019-06-09,4480,"A"
"USGS","11266500",2019-06-10,4640,"A"
"USGS","11266500",2019-06-11,4910,"A"
"USGS","11266500",2019-06-12,5540,"A"
"USGS","11266500",2019-06-13,5740,"A"
"USGS","11266500",2019-06-14,5340,"A"
"USGS","11266500",2019-06-15,5090,"A"
"USGS","11266500",2019-06-16,4810,"A"
"USGS","11266500",2019-06-17,4300,"A"
"USGS","11266500",2019-06-18,4340,"A"
"USGS","11266500",2019-06-19,4510,"A"
"USGS","11266500",2019-06-20,4510,"A"
"USGS","11266500",2019-06-21,3950,"A"
"USGS","11266500",2019-06-22,3230,"A"
"USGS","11266500",2019-06-23,3010,"A"
"USGS","11266500",2019-06-24,3030,"A"
"USGS","11266500",2019-06-25,2900,"A"
"USGS","11266500",2019-06-26,2610,"A"
"USGS","11266500",2019-06-27,2350,"A"
"USGS","11266500",2019-06-28,2000,"A"
"USGS","11266500",2019-06-29,1640,"A"
"USGS","11266500",2019-06-30,1850,"A"
"USGS","11266500",2019-07-01,1970,"A"
"USGS","11266500",2019-07-02,1970,"A"
"USGS","11266500",2019-07-03,1870,"A"
"USGS","11266500",2019-07-04,1780,"A"
"USGS","11266500",2019-07-05,1720,"A"
"USGS","11266500",2019-07-06,1810,"A"
"USGS","11266500",2019-07-07,1780,"A"
"USGS","11266500",2019-07-08,1510,"A"
"USGS","11266500",2019-07-09,1450,"A"
"USGS","11266500",2019-07-10,1530,"A"
"USGS","11266500",2019-07-11,1580,"A"
"USGS","11266500",2019-07-12,1590,"A"
"USGS","11266500",2019-07-13,1530,"A"
"USGS","11266500",2019-07-14,1300,"A"
"USGS","11266500",2019-07-15,1210,"A"
"USGS","11266500",2019-07-16,1090,"A"
"USGS","11266500",2019-07-17,1020,"A"
"USGS","11266500",2019-07-18,978,"A"
"USGS","11266500",2019-07-19,1000,"A"
"USGS","11266500",2019-07-20,946,"A"
"USGS","11266500",2019-07-21,940,"A"
"USGS","11266500",2019-07-22,884,"A"
"USGS","11266500",2019-07-23,836,"A"
"USGS","11266500",2019-07-24,800,"A"
"USGS","11266500",2019-07-25,1060,"A"
"USGS","11266500",2019-07-26,1840,"A"
"USGS","11266500",2019-07-27,1120,"A"
"USGS","11266500",2019-07-28,814,"A"
"USGS","11266500",2019-07-29,742,"A"
"USGS","11266500",2019-07-30,630,"A"
"USGS","11266500",2019-07-31,532,"A"
"USGS","11266500",2019-08-01,472,"A"
"USGS","11266500",2019-08-02,435,"A"
"USGS","11266500",2019-08-03,412,"A"
"USGS","11266500",2019-08-04,391,"A"
"USGS","11266500",2019-08-05,364,"A"
"USGS","11266500",2019-08-06,346,"A"
"USGS","11266500",2019-08-07,340,"A"
"USGS","11266500",2019-08-08,344,"A"
"USGS","11266500",2019-08-09,334,"A"
"USGS","11266500",2019-08-10,308,"A"
"USGS","11266500",2019-08-11,274,"A"
"USGS","11266500",2019-08-12,245,"A"
"USGS","11266500",2019-08-13,225,"A"
"USGS","11266500",2019-08-14,213,"A"
"USGS","11266500",2019-08-15,209,"A"
"USGS","11266500",2019-08-16,211,"A"
"USGS","11266500",2019-08-17,213,"A"
"USGS","11266500",2019-08-18,210,"A"
"USGS","11266500",2019-08-19,198,"A"
"USGS","11266500",2019-08-20,190,"A"
"USGS","11266500",2019-08-21,180,"A"
"USGS","11266500",2019-08-22,170,"A"
"USGS","11266500",2019-08-23,164,"A"
"USGS","11266500",2019-08-24,159,"A"
"USGS","11266500",2019-08-25,161,"A"
"USGS","11266500",2019-08-26,164,"A"
"USGS","11266500",2019-08-27,163,"A"
"USGS","11266500",2019-08-28,157,"A"
"USGS","11266500",2019-08-29,154,"A"
"USGS","11266500",2019-08-30,147,"A"
"USGS","11266500",2019-08-31,137,"A"
"USGS","11266500",2019-09-01,123,"A"
"USGS","11266500",2019-09-02,111,"A"
"USGS","11266500",2019-09-03,103,"A"
"USGS","11266500",2019-09-04,122,"A"
"USGS","11266500",2019-09-05,126,"A"
"USGS","11266500",2019-09-06,113,"A"
"USGS","11266500",2019-09-07,105,"A"
"USGS","11266500",2019-09-08,102,"A"
"USGS","11266500",2019-09-09,97.3,"A"
"USGS","11266500",2019-09-10,90.9,"A"
"USGS","11266500",2019-09-11,84,"A"
"USGS","11266500",2019-09-12,77.5,"A"
"USGS","11266500",2019-09-13,71.3,"A"
"USGS","11266500",2019-09-14,65.8,"A"
"USGS","11266500",2019-09-15,61.5,"A"
"USGS","11266500",2019-09-16,58.4,"A"
"USGS","11266500",2019-09-17,56.7,"A"
"USGS","11266500",2019-09-18,54.8,"A"
"USGS","11266500",2019-09-19,53.6,"A"
"USGS","11266500",2019-09-20,52,"A"
"USGS","11266500",2019-09-21,51,"A"
"USGS","11266500",2019-09-22,49.3,"A"
"USGS","11266500",2019-09-23,48.1,"A"
"USGS","11266500",2019-09-24,46.5,"A"
"USGS","11266500",2019-09-25,44.8,"A"
"USGS","11266500",2019-09-26,43.1,"A"
"USGS","11266500",2019-09-27,42.3,"A"
"USGS","11266500",2019-09-28,40.8,"A"
"USGS","11266500",2019-09-29,40.3,"A"
"USGS","11266500",2019-09-30,40,"A"
"USGS","11266500",2019-10-01,40,"A"
"USGS","11266500",2019-10-02,39.8,"A"
"USGS","11266500",2019-10-03,39.7,"A"
"USGS","11266500",2019-10-04,39.4,"A"
"USGS","11266500",2019-10-05,38.8,"A"
"USGS","11266500",2019-10-06,38.3,"A"
"USGS","11266500",2019-10-07,37,"A"
"USGS","11266500",2019-10-08,36.2,"A"
"USGS","11266500",2019-10-09,35.6,"A"
"USGS","11266500",2019-10-10,35.2,"A"
"USGS","11266500",2019-10-11,34.5,"A"
"USGS","11266500",2019-10-12,33.8,"A"
"USGS","11266500",2019-10-13,33.3,"A"
"USGS","11266500",2019-10-14,32.9,"A"
"USGS","11266500",2019-10-15,32.4,"A"
"USGS","11266500",2019-10-16,31.8,"A"
"USGS","11266500",2019-10-17,31,"A"
"USGS","11266500",2019-10-18,30.7,"A"
"USGS","11266500",2019-10-19,30.3,"A"
"USGS","11266500",2019-10-20,30.3,"A"
"USGS","11266500",2019-10-21,30.3,"A"
"USGS","11266500",2019-10-22,29.9,"A"
"USGS","11266500",2019-10-23,29.4,"A"
"USGS","11266500",2019-10-24,29,"A"
"USGS","11266500",2019-10-25,28.4,"A"
"USGS","11266500",2019-10-26,28.3,"A"
"USGS","11266500",2019-10-27,28,"A"
"USGS","11266500",2019-10-28,27.6,"A"
"USGS","11266500",2019-10-29,27.8,"A"
"USGS","11266500",2019-10-30,28.3,"A"
"USGS","11266500",2019-10-31,28.2,"A"
"USGS","11266500",2019-11-01,28.1,"A"
"USGS","11266500",2019-11-02,27.9,"A"
"USGS","11266500",2019-11-03,27.7,"A"
"USGS","11266500",2019-11-04,27.4,"A"
"USGS","11266500",2019-11-05,27.4,"A"
"USGS","11266500",2019-11-06,27.3,"A"
"USGS","11266500",2019-11-07,27.3,"A"
"USGS","11266500",2019-11-08,26.7,"A"
"USGS","11266500",2019-11-09,26.6,"A"
"USGS","11266500",2019-11-10,26.2,"A"
"USGS","11266500",2019-11-11,26,"A"
"USGS","11266500",2019-11-12,26,"A"
"USGS","11266500",2019-11-13,26,"A"
"USGS","11266500",2019-11-14,25.9,"A"
"USGS","11266500",2019-11-15,25.9,"A"
"USGS","11266500",2019-11-16,25.9,"A"
"USGS","11266500",2019-11-17,25.6,"A"
"USGS","11266500",2019-11-18,25.2,"A"
"USGS","11266500",2019-11-19,25.2,"A"
"USGS","11266500",2019-11-20,25.1,"A"
"USGS","11266500",2019-11-21,25.2,"A"
"USGS","11266500",2019-11-22,25.1,"A"
"USGS","11266500",2019-11-23,25.2,"A"
"USGS","11266500",2019-11-24,25.3,"A"
"USGS","11266500",2019-11-25,25,"A"
"USGS","11266500",2019-11-26,25.2,"A"
"USGS","11266500",2019-11-27,28,"A"
"USGS","11266500",2019-11-28,28.2,"A"
"USGS","11266500",2019-11-29,29.7,"A"
"USGS","11266500",2019-11-30,29.3,"A"
"USGS","11266500",2019-12-01,43.5,"A"
"USGS","11266500",2019-12-02,45,"A"
"USGS","11266500",2019-12-03,43.5,"A"
"USGS","11266500",2019-12-04,47.2,"A"
"USGS","11266500",2019-12-05,49.2,"A"
"USGS","11266500",2019-12-06,46.3,"A"
"USGS","11266500",2019-12-07,55.6,"A"
"USGS","11266500",2019-12-08,90,"A"
"USGS","11266500",2019-12-09,69.2,"A"
"USGS","11266500",2019-12-10,64,"A"
"USGS","11266500",2019-12-11,61,"A"
"USGS","11266500",2019-12-12,64.7,"A"
"USGS","11266500",2019-12-13,81.3,"A"
"USGS","11266500",2019-12-14,122,"A"
"USGS","11266500",2019-12-15,105,"A"
"USGS","11266500",2019-12-16,80,"A"
"USGS","11266500",2019-12-17,76.7,"A"
"USGS","11266500",2019-12-18,74.4,"A"
"USGS","11266500",2019-12-19,68.6,"A"
"USGS","11266500",2019-12-20,66.9,"A"
"USGS","11266500",2019-12-21,65.4,"A"
"USGS","11266500",2019-12-22,65.2,"A"
"USGS","11266500",2019-12-23,67.5,"A"
"USGS","11266500",2019-12-24,69.7,"A"
"USGS","11266500",2019-12-25,67.5,"A"
"USGS","11266500",2019-12-26,68.1,"A"
"USGS","11266500",2019-12-27,60.7,"A"
"USGS","11266500",2019-12-28,64,"A"
"USGS","11266500",2019-12-29,66.5,"A"
"USGS","11266500",2019-12-30,65.6,"A"
"USGS","11266500",2019-12-31,62.2,"A"
"USGS","11266500",2020-01-01,64.1,"A"
"USGS","11266500",2020-01-02,66.4,"A"
"USGS","11266500",2020-01-03,68,"A"
"USGS","11266500",2020-01-04,67.8,"A"
"USGS","11266500",2020-01-05,66.7,"A"
"USGS","11266500",2020-01-06,64.2,"A"
"USGS","11266500",2020-01-07,67.1,"A"
"USGS","11266500",2020-01-08,65.6,"A"
"USGS","11266500",2020-01-09,65.9,"A"
"USGS","11266500",2020-01-10,58.4,"A"
"USGS","11266500",2020-01-11,62.5,"A"
"USGS","11266500",2020-01-12,57.9,"A"
"USGS","11266500",2020-01-13,56.9,"A"
"USGS","11266500",2020-01-14,58.8,"A"
"USGS","11266500",2020-01-15,54.6,"A"
"USGS","11266500",2020-01-16,59.5,"A"
"USGS","11266500",2020-01-17,56.4,"A"
"USGS","11266500",2020-01-18,59.1,"A"
"USGS","11266500",2020-01-19,59.6,"A"
"USGS","11266500",2020-01-20,59.3,"A"
"USGS","11266500",2020-01-21,59.9,"A"
"USGS","11266500",2020-01-22,60.9,"A"
"USGS","11266500",2020-01-23,61,"A"
"USGS","11266500",2020-01-24,62.1,"A"
"USGS","11266500",2020-01-25,64.3,"A"
"USGS","11266500",2020-01-26,78.3,"A"
"USGS","11266500",2020-01-27,99.9,"A"
"USGS","11266500",2020-01-28,89.2,"A"
"USGS","11266500",2020-01-29,81.7,"A"
"USGS","11266500",2020-01-30,83.5,"A"
"USGS","11266500",2020-01-31,82.5,"A"
"USGS","11266500",2020-02-01,90.6,"A"
"USGS","11266500",2020-02-02,106,"A"
"USGS","11266500",2020-02-03,89.9,"A"
"USGS","11266500",2020-02-04,76.6,"A"
"USGS","11266500",2020-02-05,85.1,"A"
"USGS","11266500",2020-02-06,89,"A"
"USGS","11266500",2020-02-07,88.9,"A"
"USGS","11266500",2020-02-08,96.5,"A"
"USGS","11266500",2020-02-09,97.6,"A"
"USGS","11266500",2020-02-10,87.1,"A"
"USGS","11266500",2020-02-11,92.5,"A"
"USGS","11266500",2020-02-12,87.8,"A"
"USGS","11266500",2020-02-13,89.7,"A"
"USGS","11266500",2020-02-14,94,"A"
"USGS","11266500",2020-02-15,95.5,"A"
"USGS","11266500",2020-02-16,105,"A"
"USGS","11266500",2020-02-17,124,"A"
"USGS","11266500",2020-02-18,121,"A"
"USGS","11266500",2020-02-19,117,"A"
"USGS","11266500",2020-02-20,110,"A"
"USGS","11266500",2020-02-21,109,"A"
"USGS","11266500",2020-02-22,108,"A"
"USGS","11266500",2020-02-23,104,"A"
"USGS","11266500",2020-02-24,105,"A"
"USGS","11266500",2020-02-25,114,"A"
"USGS","11266500",2020-02-26,134,"A"
"USGS","11266500",2020-02-27,153,"A"
"USGS","11266500",2020-02-28,172,"A"
"USGS","11266500",2020-02-29,182,"A"
"USGS","11266500",2020-03-01,202,"A"
"USGS","11266500",2020-03-02,201,"A"
"USGS","11266500",2020-03-03,195,"A"
"USGS","11266500",2020-03-04,200,"A"
"USGS","11266500",2020-03-05,222,"A"
"USGS","11266500",2020-03-06,238,"A"
"USGS","11266500",2020-03-07,261,"A"
"USGS","11266500",2020-03-08,215,"A"
"USGS","11266500",2020-03-09,190,"A"
"USGS","11266500",2020-03-10,170,"A"
"USGS","11266500",2020-03-11,168,"A"
"USGS","11266500",2020-03-12,176,"A"
"USGS","11266500",2020-03-13,202,"A"
"USGS","11266500",2020-03-14,219,"A"
"USGS","11266500",2020-03-15,223,"A"
"USGS","11266500",2020-03-16,233,"A"
"USGS","11266500",2020-03-17,218,"A"
"USGS","11266500",2020-03-18,210,"A"
"USGS","11266500",2020-03-19,221,"A"
"USGS","11266500",2020-03-20,200,"A"
"USGS","11266500",2020-03-21,204,"A"
"USGS","11266500",2020-03-22,190,"A"
"USGS","11266500",2020-03-23,187,"A"
"USGS","11266500",2020-03-24,190,"A"
"USGS","11266500",2020-03-25,194,"A"
"USGS","11266500",2020-03-26,189,"A"
"USGS","11266500",2020-03-27,174,"A"
"USGS","11266500",2020-03-28,186,"A"
"USGS","11266500",2020-03-29,188,"A"
"USGS","11266500",2020-03-30,184,"A"
"USGS","11266500",2020-03-31,223,"A"
"USGS","11266500",2020-04-01,335,"A"
"USGS","11266500",2020-04-02,366,"A"
"USGS","11266500",2020-04-03,346,"A"
"USGS","11266500",2020-04-04,342,"A"
"USGS","11266500",2020-04-05,350,"A"
"USGS","11266500",2020-04-06,325,"A"
"USGS","11266500",2020-04-07,348,"A"
"USGS","11266500",2020-04-08,377,"A"
"USGS","11266500",2020-04-09,466,"A"
"USGS","11266500",2020-04-10,478,"A"
"USGS","11266500",2020-04-11,544,"A"
"USGS","11266500",2020-04-12,740,"A"
"USGS","11266500",2020-04-13,829,"A"
"USGS","11266500",2020-04-14,781,"A"
"USGS","11266500",2020-04-15,813,"A"
"USGS","11266500",2020-04-16,1020,"A"
"USGS","11266500",2020-04-17,1120,"A"
"USGS","11266500",2020-04-18,1060,"A"
"USGS","11266500",2020-04-19,997,"A"
"USGS","11266500",2020-04-20,941,"A"
"USGS","11266500",2020-04-21,830,"A"
"USGS","11266500",2020-04-22,1020,"A"
"USGS","11266500",2020-04-23,1430,"A"
"USGS","11266500",2020-04-24,1830,"A"
"USGS","11266500",2020-04-25,2170,"A"
"USGS","11266500",2020-04-26,2300,"A"
"USGS","11266500",2020-04-27,2270,"A"
"USGS","11266500",2020-04-28,2460,"A"
"USGS","11266500",2020-04-29,3010,"A"
"USGS","11266500",2020-04-30,3060,"A"
"USGS","11266500",2020-05-01,2630,"A"
"USGS","11266500",2020-05-02,2240,"A"
"USGS","11266500",2020-05-03,2000,"A"
"USGS","11266500",2020-05-04,1780,"A"
"USGS","11266500",2020-05-05,1740,"A"
"USGS","11266500",2020-05-06,1850,"A"
"USGS","11266500",2020-05-07,1870,"A"
"USGS","11266500",2020-05-08,2100,"A"
"USGS","11266500",2020-05-09,2230,"A"
"USGS","11266500",2020-05-10,2320,"A"
"USGS","11266500",2020-05-11,2070,"A"
"USGS","11266500",2020-05-12,1700,"A"
"USGS","11266500",2020-05-13,1340,"A"
"USGS","11266500",2020-05-14,1150,"A"
"USGS","11266500",2020-05-15,956,"A"
"USGS","11266500",2020-05-16,1200,"A"
"USGS","11266500",2020-05-17,1460,"A"
"USGS","11266500",2020-05-18,2600,"A"
"USGS","11266500",2020-05-19,1890,"A"
"USGS","11266500",2020-05-20,1360,"A"
"USGS","11266500",2020-05-21,1280,"A"
"USGS","11266500",2020-05-22,1210,"A"
"USGS","11266500",2020-05-23,1040,"A"
"USGS","11266500",2020-05-24,1030,"A"
"USGS","11266500",2020-05-25,1230,"A"
"USGS","11266500",2020-05-26,1510,"A"
"USGS","11266500",2020-05-27,1730,"A"
"USGS","11266500",2020-05-28,1620,"A"
"USGS","11266500",2020-05-29,1500,"A"
"USGS","11266500",2020-05-30,1490,"A"
"USGS","11266500",2020-05-31,1070,"A"
"USGS","11266500",2020-06-01,840,"A"
"USGS","11266500",2020-06-02,737,"A"
"USGS","11266500",2020-06-03,746,"P"
"USGS","11266500",2020-06-04,830,"P"
"USGS","11266500",2020-06-05,840,"P"
"USGS","11266500",2020-06-06,722,"P"
"USGS","11266500",2020-06-07,600,"P"
"USGS","11266500",2020-06-08,468,"P"
"USGS","11266500",2020-06-09,374,"P"
"USGS","11266500",2020-06-10,358,"P"
"USGS","11266500",2020-06-11,388,"P"
"USGS","11266500",2020-06-12,409,"P"
"USGS","11266500",2020-06-13,436,"P"
"USGS","11266500",2020-06-14,371,"P"
"USGS","11266500",2020-06-15,312,"P"
"USGS","11266500",2020-06-16,322,"P"
"USGS","11266500",2020-06-17,339,"P"
"USGS","11266500",2020-06-18,321,"P"
"USGS","11266500",2020-06-19,303,"P"
"USGS","11266500",2020-06-20,297,"P"
"USGS","11266500",2020-06-21,308,"P"
"USGS","11266500",2020-06-22,320,"P"
"USGS","11266500",2020-06-23,333,"P"
"USGS","11266500",2020-06-24,337,"P"
"USGS","11266500",2020-06-25,316,"P"
"USGS","11266500",2020-06-26,287,"P"
"USGS","11266500",2020-06-27,251,"P"
"USGS","11266500",2020-06-28,242,"P"
"USGS","11266500",2020-06-29,223,"P"
"USGS","11266500",2020-06-30,183,"P"
"USGS","11266500",2020-07-01,154,"P"
"USGS","11266500",2020-07-02,138,"P"
"USGS","11266500",2020-07-03,132,"P"
"USGS","11266500",2020-07-04,126,"P"
"USGS","11266500",2020-07-05,119,"P"
"USGS","11266500",2020-07-06,112,"P"
"USGS","11266500",2020-07-07,108,"P"
"USGS","11266500",2020-07-08,103,"P"
"USGS","11266500",2020-07-09,96.6,"P"
"USGS","11266500",2020-07-10,91,"P"
"USGS","11266500",2020-07-11,86.8,"P"
"USGS","11266500",2020-07-12,82.5,"P"
"USGS","11266500",2020-07-13,81.8,"P"
"USGS","11266500",2020-07-14,82.6,"P"
"USGS","11266500",2020-07-15,82.3,"P"
"USGS","11266500",2020-07-16,80.1,"P"
"USGS","11266500",2020-07-17,78.9,"P"
"USGS","11266500",2020-07-18,79.5,"P"
"USGS","11266500",2020-07-19,77,"P"
"USGS","11266500",2020-07-20,73.2,"P"
"USGS","11266500",2020-07-21,77.6,"P"
"USGS","11266500",2020-07-22,84.6,"P"
"USGS","11266500",2020-07-23,74.7,"P"
"USGS","11266500",2020-07-24,67.5,"P"
"USGS","11266500",2020-07-25,64.3,"P"
"USGS","11266500",2020-07-26,70.1,"P"
"USGS","11266500",2020-07-27,70.9,"P"
"USGS","11266500",2020-07-28,66.9,"P"
"USGS","11266500",2020-07-29,62.5,"P"
"USGS","11266500",2020-07-30,57.3,"P"
"USGS","11266500",2020-07-31,54.1,"P"
"USGS","11266500",2020-08-01,51.8,"P"
"USGS","11266500",2020-08-02,49.2,"P"
"USGS","11266500",2020-08-03,46.8,"P"
"USGS","11266500",2020-08-04,44.9,"P"
"USGS","11266500",2020-08-05,43.1,"P"
"USGS","11266500",2020-08-06,41.7,"P"
"USGS","11266500",2020-08-07,40.7,"P"
"USGS","11266500",2020-08-08,39.9,"P"
"USGS","11266500",2020-08-09,38.6,"P"
"USGS","11266500",2020-08-10,38.2,"P"
"USGS","11266500",2020-08-11,38.3,"P"
"USGS","11266500",2020-08-12,37.6,"P"
"USGS","11266500",2020-08-13,36.6,"P"
"USGS","11266500",2020-08-14,36.1,"P"
"USGS","11266500",2020-08-15,35,"P"
"USGS","11266500",2020-08-16,34.4,"P"
"USGS","11266500",2020-08-17,33.4,"P"
"USGS","11266500",2020-08-18,33,"P"
"USGS","11266500",2020-08-19,32.6,"P"
"USGS","11266500",2020-08-20,32.4,"P"
"USGS","11266500",2020-08-21,32.3,"P"
"USGS","11266500",2020-08-22,31.7,"P"
"USGS","11266500",2020-08-23,31.5,"P"
"USGS","11266500",2020-08-24,31.4,"P"
"USGS","11266500",2020-08-25,31.5,"P"
"USGS","11266500",2020-08-26,30.5,"P"
"USGS","11266500",2020-08-27,29.9,"P"
"USGS","11266500",2020-08-28,29.5,"P"
"USGS","11266500",2020-08-29,28.9,"P"
"USGS","11266500",2020-08-30,28.2,"P"
"USGS","11266500",2020-08-31,27.7,"P"
"USGS","11266500",2020-09-01,27.2,"P"
"USGS","11266500",2020-09-02,26.5,"P"
"USGS","11266500",2020-09-03,25.8,"P"
"USGS","11266500",2020-09-04,24.9,"P"
"USGS","11266500",2020-09-05,24.1,"P"
"USGS","11266500",2020-09-06,24.1,"P"
"USGS","11266500",2020-09-07,24,"P"
"USGS","11266500",2020-09-08,23.6,"P"
"USGS","11266500",2020-09-09,23.6,"P"
"USGS","11266500",2020-09-10,23.4,"P"
"USGS","11266500",2020-09-11,23.1,"P"
"USGS","11266500",2020-09-12,22.6,"P"
"USGS","11266500",2020-09-13,22.2,"P"
"USGS","11266500",2020-09-14,22.2,"P"
"USGS","11266500",2020-09-15,22.2,"P"
"USGS","11266500",2020-09-16,22.2,"P"
"USGS","11266500",2020-09-17,21.7,"P"
"USGS","11266500",2020-09-18,21.4,"P"
"USGS","11266500",2020-09-19,21.4,"P"
"USGS","11266500",2020-09-20,21.4,"P"
"USGS","11266500",2020-09-21,21.1,"P"
"USGS","11266500",2020-09-22,20.8,"P"
"USGS","11266500",2020-09-23,20.4,"P"
"USGS","11266500",2020-09-24,20.2,"P"
"USGS","11266500",2020-09-25,20,"P"
"USGS","11266500",2020-09-26,19.8,"P"
"USGS","11266500",2020-09-27,19.6,"P"
"USGS","11266500",2020-09-28,19.3,"P"
"USGS","11266500",2020-09-29,19.1,"P"
"USGS","11266500",2020-09-30,18.9,"P"
